Date,value
2000-03-30,93.64667510986328
2000-03-31,94.70952606201172
2000-04-03,95.26061248779295
2000-04-04,94.5520248413086
2000-04-05,93.96155548095705
2000-04-06,94.77838897705078
2000-04-07,95.3786849975586
2000-04-10,95.0047378540039
2000-04-11,94.7291259765625
2000-04-12,92.13115692138672
2000-04-13,90.85186004638672
2000-04-14,85.65576171875
2000-04-17,88.64741516113281
2000-04-18,90.9896011352539
2000-04-19,90.14324188232422
2000-04-20,90.57628631591795
2000-04-24,89.59219360351562
2000-04-25,93.31206512451172
2000-04-26,92.25908660888672
2000-04-27,91.95396423339844
2000-04-28,91.38323974609376
2000-05-01,92.62320709228516
2000-05-02,90.77312469482422
2000-05-03,88.64741516113281
2000-05-04,89.31658172607422
2000-05-05,90.39917755126952
2000-05-08,89.72010040283203
2000-05-09,89.00169372558594
2000-05-10,86.99418640136719
2000-05-11,88.98204803466797
2000-05-12,89.94644927978516
2000-05-15,91.50133514404295
2000-05-16,92.38702392578124
2000-05-17,91.42257690429688
2000-05-18,90.3007583618164
2000-05-19,88.88362884521484
2000-05-22,88.2144775390625
2000-05-23,86.91545104980469
2000-05-24,88.33256530761719
2000-05-25,86.81705474853516
2000-05-26,86.91545104980469
2000-05-30,89.74964141845703
2000-05-31,89.94644927978516
2000-06-01,91.52105712890624
2000-06-02,93.11524963378906
2000-06-05,92.66259002685548
2000-06-06,92.2492446899414
2000-06-07,92.88890838623048
2000-06-08,92.5248031616211
2000-06-09,92.32793426513672
2000-06-12,91.2454833984375
2000-06-13,92.9577865600586
2000-06-14,93.11524963378906
2000-06-15,93.31206512451172
2000-06-16,92.54529571533205
2000-06-19,93.72906494140624
2000-06-20,93.3936996459961
2000-06-21,93.35419464111328
2000-06-22,91.93374633789062
2000-06-23,91.14469909667967
2000-06-26,92.31847381591795
2000-06-27,91.63784790039062
2000-06-28,91.89431762695312
2000-06-29,91.02627563476562
2000-06-30,91.7167739868164
2000-07-03,92.97938537597656
2000-07-05,91.30245208740234
2000-07-06,92.01270294189452
2000-07-07,93.49230194091795
2000-07-10,93.3345184326172
2000-07-11,93.5317611694336
2000-07-12,94.14331817626952
2000-07-13,94.5576171875
2000-07-14,95.48489379882812
2000-07-17,95.3270492553711
2000-07-18,94.54777526855467
2000-07-19,93.78826141357422
2000-07-20,95.09027862548828
2000-07-21,93.23584747314452
2000-07-24,92.70317840576172
2000-07-25,92.99907684326172
2000-07-26,92.0915985107422
2000-07-27,91.77594757080078
2000-07-28,89.70446014404297
2000-07-31,90.276611328125
2000-08-01,90.82898712158205
2000-08-02,91.28273010253906
2000-08-03,91.9140625
2000-08-04,92.40726470947266
2000-08-07,93.51203155517578
2000-08-08,93.86714935302734
2000-08-09,93.07801055908205
2000-08-10,92.62425231933594
2000-08-11,93.05829620361328
2000-08-14,94.24201965332033
2000-08-15,94.16311645507812
2000-08-16,93.82771301269533
2000-08-17,94.81409454345705
2000-08-18,94.49846649169922
2000-08-21,95.01139831542967
2000-08-22,94.8535614013672
2000-08-23,95.22840881347656
2000-08-24,95.52433776855467
2000-08-25,95.48489379882812
2000-08-28,95.8104019165039
2000-08-29,95.8301010131836
2000-08-30,94.91272735595705
2000-08-31,96.17535400390624
2000-09-01,96.2739486694336
2000-09-05,95.50463104248048
2000-09-06,94.4195556640625
2000-09-07,95.22840881347656
2000-09-08,94.57738494873048
2000-09-11,94.4393081665039
2000-09-12,93.74878692626952
2000-09-13,93.99539184570312
2000-09-14,94.46884155273438
2000-09-15,92.40208435058594
2000-09-18,91.5516586303711
2000-09-19,92.3822784423828
2000-09-20,91.69995880126952
2000-09-21,90.30565643310548
2000-09-22,91.94721221923828
2000-09-25,91.2945327758789
2000-09-26,90.12765502929688
2000-09-27,90.6023178100586
2000-09-28,91.76919555664062
2000-09-29,90.8989486694336
2000-10-02,91.03739166259766
2000-10-03,90.18699645996094
2000-10-04,90.93851470947266
2000-10-05,91.25494384765624
2000-10-06,89.2771987915039
2000-10-09,88.60477447509766
2000-10-10,87.14118957519531
2000-10-11,86.40939331054688
2000-10-12,84.25355529785156
2000-10-13,87.06204986572266
2000-10-16,87.4576187133789
2000-10-17,85.28205871582031
2000-10-18,84.96559143066406
2000-10-19,88.16960144042969
2000-10-20,88.54541778564453
2000-10-23,88.94091796875
2000-10-24,88.34761047363281
2000-10-25,86.27093505859375
2000-10-26,86.50828552246094
2000-10-27,88.14988708496094
2000-10-30,88.94091796875
2000-10-31,90.47374725341795
2000-11-01,90.16716003417967
2000-11-02,90.31553649902344
2000-11-03,90.364990234375
2000-11-06,90.99787139892578
2000-11-07,90.9780502319336
2000-11-08,88.96073913574219
2000-11-09,88.62447357177734
2000-11-10,86.46871948242188
2000-11-13,85.79627990722656
2000-11-14,88.05093383789062
2000-11-15,88.32788848876953
2000-11-16,86.94338989257812
2000-11-17,86.47862243652344
2000-11-20,85.24252319335938
2000-11-21,85.6776351928711
2000-11-22,83.63059997558594
2000-11-24,85.34137725830078
2000-11-27,86.09295654296875
2000-11-28,84.60963439941406
2000-11-29,84.45137786865234
2000-11-30,83.7196273803711
2000-12-01,83.68008422851562
2000-12-04,84.39207458496094
2000-12-05,87.16094970703125
2000-12-06,85.76664733886719
2000-12-07,84.58979797363281
2000-12-08,84.78761291503906
2000-12-11,87.73452758789062
2000-12-12,87.35872650146484
2000-12-13,86.16213989257812
2000-12-14,85.06448364257812
2000-12-15,83.1431884765625
2000-12-18,84.2541275024414
2000-12-19,82.5381088256836
2000-12-20,80.1475830078125
2000-12-21,80.70304107666016
2000-12-22,83.12336730957031
2000-12-26,84.01604461669922
2000-12-27,84.63105773925781
2000-12-28,84.88896179199219
2000-12-29,83.28207397460938
2001-01-02,81.77433013916016
2001-01-03,85.70237731933594
2001-01-04,84.77987670898438
2001-01-05,82.01237487792969
2001-01-08,82.64722442626953
2001-01-09,82.4289779663086
2001-01-10,83.87722778320312
2001-01-11,83.9565658569336
2001-01-12,83.79788208007812
2001-01-16,84.33349609375
2001-01-17,84.72032928466797
2001-01-18,85.56350708007812
2001-01-19,85.07746124267578
2001-01-22,85.6428451538086
2001-01-23,86.3173599243164
2001-01-24,86.5752182006836
2001-01-25,86.35696411132812
2001-01-26,86.25782775878906
2001-01-29,86.71810150146484
2001-01-30,87.47989654541016
2001-01-31,86.98470306396484
2001-02-01,87.56240844726562
2001-02-02,85.57539367675781
2001-02-05,86.20391082763672
2001-02-06,85.94996643066406
2001-02-07,85.50556182861328
2001-02-08,84.50888061523438
2001-02-09,83.69628143310547
2001-02-12,84.65486907958984
2001-02-13,83.9629135131836
2001-02-14,83.83592987060547
2001-02-15,84.64849853515625
2001-02-16,82.78211212158203
2001-02-20,81.50614166259766
2001-02-21,79.74762725830078
2001-02-22,79.86820983886719
2001-02-23,79.32864379882812
2001-02-26,81.01726531982422
2001-02-27,80.26820373535156
2001-02-28,78.68743896484375
2001-03-01,79.10009002685547
2001-03-02,78.47160339355469
2001-03-05,79.18898010253906
2001-03-06,80.03963470458984
2001-03-07,80.6109619140625
2001-03-08,80.69989776611328
2001-03-09,78.31291198730469
2001-03-12,74.96096801757812
2001-03-13,76.19253540039062
2001-03-14,74.6880111694336
2001-03-15,74.7070541381836
2001-03-16,73.20863342285156
2001-03-19,74.69811248779297
2001-03-20,72.69300842285156
2001-03-21,71.45817565917969
2001-03-22,70.73247528076172
2001-03-23,72.87126159667969
2001-03-26,73.80062866210938
2001-03-27,75.30925750732422
2001-03-28,73.22774505615234
2001-03-29,73.50782012939453
2001-03-30,74.2780532836914
2001-04-02,72.69300842285156
2001-04-03,70.2677993774414
2001-04-04,70.56060791015625
2001-04-05,73.23409271240234
2001-04-06,72.12016296386719
2001-04-09,72.92218780517578
2001-04-10,74.2525863647461
2001-04-11,74.30348205566406
2001-04-12,75.65294647216797
2001-04-16,74.85728454589844
2001-04-17,75.9139633178711
2001-04-18,78.93114471435547
2001-04-19,79.9814682006836
2001-04-20,79.24942779541016
2001-04-23,77.81082916259766
2001-04-24,77.39075469970703
2001-04-25,78.40283203125
2001-04-26,78.7529067993164
2001-04-27,80.0641860961914
2001-04-30,80.6243667602539
2001-05-01,80.87257385253906
2001-05-02,80.7261962890625
2001-05-03,79.70134735107422
2001-05-04,81.05722045898438
2001-05-07,80.35699462890625
2001-05-08,80.31880950927734
2001-05-09,79.9814682006836
2001-05-10,80.21697235107422
2001-05-11,79.66317749023438
2001-05-14,79.82230377197266
2001-05-15,80.19149017333984
2001-05-16,82.08203887939453
2001-05-17,82.2093505859375
2001-05-18,82.58487701416016
2001-05-21,83.8006591796875
2001-05-22,83.69247436523438
2001-05-23,82.27298736572266
2001-05-24,82.51487731933594
2001-05-25,81.54094696044922
2001-05-29,80.89165496826172
2001-05-30,79.75865173339844
2001-05-31,80.17235565185547
2001-06-01,80.66889953613281
2001-06-04,81.05722045898438
2001-06-05,81.98654174804688
2001-06-06,81.30545043945312
2001-06-07,81.59825134277344
2001-06-08,80.84075164794922
2001-06-11,80.26790618896484
2001-06-12,80.12782287597656
2001-06-13,79.44035339355469
2001-06-14,77.65803527832031
2001-06-15,77.78317260742188
2001-06-18,77.40655517578125
2001-06-19,77.7448501586914
2001-06-20,78.15342712402344
2001-06-21,79.04074096679688
2001-06-22,78.42154693603516
2001-06-25,77.7001953125
2001-06-26,77.59168243408203
2001-06-27,77.5469970703125
2001-06-28,77.97468566894531
2001-06-29,78.26191711425781
2001-07-02,79.23861694335938
2001-07-03,79.21949005126953
2001-07-05,77.67467498779297
2001-07-06,75.99581146240234
2001-07-09,76.41072845458984
2001-07-10,75.49149322509766
2001-07-11,75.56804656982422
2001-07-12,77.36187744140625
2001-07-13,78.03213500976562
2001-07-16,77.05543518066406
2001-07-17,77.77680206298828
2001-07-18,77.24695587158203
2001-07-19,77.9236068725586
2001-07-20,77.45763397216797
2001-07-23,75.93196868896484
2001-07-24,75.1978759765625
2001-07-25,76.02769470214844
2001-07-26,76.82563781738281
2001-07-27,77.1192855834961
2001-07-30,77.14486694335938
2001-07-31,77.46398162841797
2001-08-01,77.94915771484375
2001-08-02,78.26831817626953
2001-08-03,77.84060668945312
2001-08-06,76.79373931884766
2001-08-07,77.0937728881836
2001-08-08,75.6638412475586
2001-08-09,75.88723754882812
2001-08-10,76.14900207519531
2001-08-13,76.16812133789062
2001-08-14,76.13621520996094
2001-08-15,75.47872161865234
2001-08-16,75.74044799804688
2001-08-17,74.5275650024414
2001-08-20,75.21699523925781
2001-08-21,73.9339370727539
2001-08-22,74.69992065429688
2001-08-23,74.43183135986328
2001-08-24,75.97660827636719
2001-08-27,75.5234146118164
2001-08-28,74.41905212402344
2001-08-29,73.75515747070312
2001-08-30,72.33805084228516
2001-08-31,72.86790466308594
2001-09-04,72.40189361572266
2001-09-05,72.58061218261719
2001-09-06,70.7102279663086
2001-09-07,69.40164184570312
2001-09-10,70.25061798095703
2001-09-17,66.58012390136719
2001-09-18,66.42052459716797
2001-09-19,65.0799789428711
2001-09-20,63.01171112060547
2001-09-21,62.33188247680664
2001-09-24,64.52320861816406
2001-09-25,65.19603729248047
2001-09-26,64.9653549194336
2001-09-27,65.52919006347656
2001-09-28,66.91960906982422
2001-10-01,66.81069946289062
2001-10-02,67.65010070800781
2001-10-03,68.78417205810547
2001-10-04,68.84185791015625
2001-10-05,68.70733642578125
2001-10-08,68.25878143310547
2001-10-09,67.89359283447266
2001-10-10,69.40569305419922
2001-10-11,70.482177734375
2001-10-12,70.16179656982422
2001-10-15,70.03363800048828
2001-10-16,70.47579956054688
2001-10-17,68.97644805908203
2001-10-18,68.82908630371094
2001-10-19,68.78417205810547
2001-10-22,70.14257049560547
2001-10-23,69.78376770019531
2001-10-24,69.59798431396484
2001-10-25,70.84742736816406
2001-10-26,70.68721771240234
2001-10-29,68.84825897216797
2001-10-30,68.0217056274414
2001-10-31,67.7910385131836
2001-11-01,69.52745056152344
2001-11-02,70.00164794921875
2001-11-05,70.91788482666016
2001-11-06,72.02001190185547
2001-11-07,71.92386627197266
2001-11-08,72.14812469482422
2001-11-09,72.22502899169922
2001-11-12,71.78289031982422
2001-11-13,73.39756774902344
2001-11-14,73.46804809570312
2001-11-15,73.60257720947266
2001-11-16,73.27586364746094
2001-11-19,74.17930603027344
2001-11-20,73.55775451660156
2001-11-21,73.07080078125
2001-11-23,74.12162017822266
2001-11-26,74.28181457519531
2001-11-27,73.96145629882812
2001-11-28,72.62229919433594
2001-11-29,73.60257720947266
2001-11-30,73.07720184326172
2001-12-03,72.64152526855469
2001-12-04,73.8717269897461
2001-12-05,75.22372436523438
2001-12-06,75.18524932861328
2001-12-07,74.68548583984375
2001-12-10,73.28864288330078
2001-12-11,73.14131164550781
2001-12-12,73.22456359863281
2001-12-13,71.8021240234375
2001-12-14,72.48770904541016
2001-12-17,73.23739624023438
2001-12-18,73.673095703125
2001-12-19,74.19210052490234
2001-12-20,73.46163940429688
2001-12-21,73.90721130371094
2001-12-24,73.7657699584961
2001-12-26,74.17082214355469
2001-12-27,74.62088012695312
2001-12-28,74.58234405517578
2001-12-31,73.48927307128906
2002-01-02,74.28009796142578
2002-01-03,75.12238311767578
2002-01-04,75.62391662597656
2002-01-07,75.09024810791016
2002-01-08,74.91667175292969
2002-01-09,74.30583953857422
2002-01-10,74.63375854492188
2002-01-11,73.90076446533203
2002-01-14,73.43783569335938
2002-01-15,74.03581237792969
2002-01-16,72.53771209716797
2002-01-17,73.08423614501953
2002-01-18,72.74988555908203
2002-01-22,72.2484130859375
2002-01-23,72.80137634277344
2002-01-24,73.02635192871094
2002-01-25,73.00707244873047
2002-01-28,73.20639038085938
2002-01-29,70.9046401977539
2002-01-30,71.92693328857422
2002-01-31,72.76921081542969
2002-02-01,72.42842864990234
2002-02-04,70.62813568115234
2002-02-05,70.19097137451172
2002-02-06,69.88880157470703
2002-02-07,69.45157623291016
2002-02-08,70.78245544433594
2002-02-11,71.65043640136719
2002-02-12,71.42543029785156
2002-02-13,72.1841049194336
2002-02-14,72.04906463623047
2002-02-15,71.29680633544922
2002-02-19,69.9273681640625
2002-02-20,71.1039810180664
2002-02-21,69.6315689086914
2002-02-22,70.4931640625
2002-02-25,71.65690612792969
2002-02-26,71.50904083251953
2002-02-27,71.78546905517578
2002-02-28,71.46401977539062
2002-03-01,73.12924194335938
2002-03-04,74.42156219482422
2002-03-05,74.18368530273438
2002-03-06,75.06451416015625
2002-03-07,74.9037857055664
2002-03-08,75.2188491821289
2002-03-11,75.37957763671875
2002-03-12,75.33458709716797
2002-03-13,74.6080322265625
2002-03-14,74.50516510009766
2002-03-15,75.21507263183594
2002-03-18,75.22798156738281
2002-03-19,75.73090362548828
2002-03-20,74.30595397949219
2002-03-21,74.33815002441406
2002-03-22,74.17695617675781
2002-03-25,73.25491333007812
2002-03-26,73.68045043945312
2002-03-27,73.87393188476562
2002-03-28,73.84166717529297
2002-04-01,73.87393188476562
2002-04-02,73.4676742553711
2002-04-03,72.95185089111328
2002-04-04,72.64883422851562
2002-04-05,72.66168212890625
2002-04-08,72.81643676757812
2002-04-09,72.30705261230469
2002-04-10,73.12594604492188
2002-04-11,71.30765533447266
2002-04-12,71.84282684326172
2002-04-15,71.29476165771484
2002-04-16,72.99052429199219
2002-04-17,72.8357925415039
2002-04-18,72.51985168457031
2002-04-19,72.78422546386719
2002-04-22,71.57199096679688
2002-04-23,71.26249694824219
2002-04-24,70.54679107666016
2002-04-25,70.58545684814453
2002-04-26,69.24427795410156
2002-04-29,68.90258026123047
2002-04-30,69.54734802246094
2002-05-01,70.39849853515625
2002-05-02,70.1276626586914
2002-05-03,69.36682891845703
2002-05-06,68.00629425048828
2002-05-07,67.76774597167969
2002-05-08,70.2888412475586
2002-05-09,69.47643280029297
2002-05-10,68.16748046875
2002-05-13,69.55382537841797
2002-05-14,71.06910705566406
2002-05-15,70.79180908203125
2002-05-16,71.15930938720703
2002-05-17,71.50751495361328
2002-05-20,70.73377227783203
2002-05-21,70.0889892578125
2002-05-22,70.24372863769531
2002-05-23,70.9917221069336
2002-05-24,70.08258056640625
2002-05-28,69.70213317871094
2002-05-29,69.186279296875
2002-05-30,68.99280548095703
2002-05-31,69.13468170166016
2002-06-03,67.29701232910156
2002-06-04,67.46466064453125
2002-06-05,68.09656524658203
2002-06-06,66.71026611328125
2002-06-07,66.63286590576172
2002-06-10,66.89079284667969
2002-06-11,65.74309539794922
2002-06-12,66.142822265625
2002-06-13,65.47874450683594
2002-06-14,65.3819808959961
2002-06-17,67.13583374023438
2002-06-18,67.68390655517578
2002-06-19,66.10416412353516
2002-06-20,65.25946044921875
2002-06-21,64.23908996582031
2002-06-24,64.57552337646484
2002-06-25,63.12616729736328
2002-06-26,63.22966384887695
2002-06-27,64.33615112304688
2002-06-28,64.03202819824219
2002-07-01,62.7831916809082
2002-07-02,61.45030212402344
2002-07-03,61.79969787597656
2002-07-05,64.25849151611328
2002-07-08,63.45612716674805
2002-07-09,61.85794448852539
2002-07-10,59.606231689453125
2002-07-11,60.09151077270508
2002-07-12,59.43151473999024
2002-07-15,59.748573303222656
2002-07-16,58.5968017578125
2002-07-17,58.71327590942383
2002-07-18,56.810977935791016
2002-07-19,54.811561584472656
2002-07-22,53.187477111816406
2002-07-23,51.73159790039063
2002-07-24,54.81803894042969
2002-07-25,54.3521728515625
2002-07-26,55.38744354248047
2002-07-29,58.08563995361328
2002-07-30,58.84272003173828
2002-07-31,58.98506164550781
2002-08-01,57.44504928588867
2002-08-02,56.15742492675781
2002-08-05,54.2033576965332
2002-08-06,56.02803039550781
2002-08-07,57.00506591796875
2002-08-08,58.84917831420898
2002-08-09,59.06914520263672
2002-08-12,58.63563919067383
2002-08-13,57.5680046081543
2002-08-14,59.6709213256836
2002-08-15,60.499168395996094
2002-08-16,60.31794357299805
2002-08-19,61.72853088378906
2002-08-20,61.07501983642578
2002-08-21,61.955020904541016
2002-08-22,62.55674743652344
2002-08-23,61.21086883544922
2002-08-26,61.6379508972168
2002-08-27,60.92622375488281
2002-08-28,59.5932846069336
2002-08-29,59.6191635131836
2002-08-30,59.38619995117188
2002-09-03,57.12154769897461
2002-09-04,57.93682861328125
2002-09-05,57.44504928588867
2002-09-06,58.234474182128906
2002-09-09,58.661529541015625
2002-09-10,59.33445739746094
2002-09-11,58.96563720703125
2002-09-12,57.87857818603516
2002-09-13,58.02093505859375
2002-09-16,58.16329956054688
2002-09-17,56.83035659790039
2002-09-18,56.26093673706055
2002-09-19,54.80509185791016
2002-09-20,54.82329940795898
2002-09-23,54.37482833862305
2002-09-24,53.49742889404297
2002-09-25,54.82329940795898
2002-09-26,55.720245361328125
2002-09-27,53.78337097167969
2002-09-30,53.159427642822266
2002-10-01,55.7137336730957
2002-10-02,54.04335021972656
2002-10-03,53.49742889404297
2002-10-04,52.51597595214844
2002-10-07,51.43056869506836
2002-10-08,52.23648452758789
2002-10-09,50.76110458374024
2002-10-10,52.40549087524414
2002-10-11,54.69979476928711
2002-10-14,55.00529861450195
2002-10-15,57.65058517456055
2002-10-16,56.2531852722168
2002-10-17,57.371089935302734
2002-10-18,57.61157989501953
2002-10-21,58.60600280761719
2002-10-22,58.18355178833008
2002-10-23,58.62549591064453
2002-10-24,57.42958831787109
2002-10-25,58.62549591064453
2002-10-28,58.24201202392578
2002-10-29,57.56607818603516
2002-10-30,58.12508010864258
2002-10-31,57.5335693359375
2002-11-01,58.67099380493164
2002-11-04,59.22994995117188
2002-11-05,59.69792175292969
2002-11-06,60.47137451171875
2002-11-07,58.98948287963867
2002-11-08,58.26803207397461
2002-11-11,57.36460113525391
2002-11-12,57.81959533691406
2002-11-13,57.878074645996094
2002-11-14,58.97001266479492
2002-11-15,59.40546798706055
2002-11-18,58.8075065612793
2002-11-19,58.72951889038086
2002-11-20,60.03591537475586
2002-11-21,61.1538200378418
2002-11-22,60.7183723449707
2002-11-25,60.757362365722656
2002-11-26,59.60042190551758
2002-11-27,61.27731323242188
2002-11-29,61.08232116699219
2002-12-02,61.179813385009766
2002-12-03,60.36088943481445
2002-12-04,60.08789443969727
2002-12-05,59.42496109008789
2002-12-06,59.814884185791016
2002-12-09,58.17057418823242
2002-12-10,58.95047378540039
2002-12-11,59.00249481201172
2002-12-12,58.9959602355957
2002-12-13,58.06655502319336
2002-12-16,59.56792449951172
2002-12-17,59.04799270629883
2002-12-18,58.36555480957031
2002-12-19,57.94956588745117
2002-12-20,58.77645492553711
2002-12-23,58.79602813720703
2002-12-24,58.35839080810547
2002-12-26,58.38454055786133
2002-12-27,57.07174301147461
2002-12-30,57.54850387573242
2002-12-31,57.62691116333008
2003-01-02,59.48186874389648
2003-01-03,59.66470336914063
2003-01-06,60.71629333496094
2003-01-07,60.566043853759766
2003-01-08,59.69084548950195
2003-01-09,60.61833190917969
2003-01-10,60.78157806396485
2003-01-13,60.762001037597656
2003-01-14,60.95796203613281
2003-01-15,60.35054397583008
2003-01-16,60.10230255126953
2003-01-17,59.21406173706055
2003-01-21,58.29313278198242
2003-01-22,57.58771133422852
2003-01-23,57.940372467041016
2003-01-24,56.41859436035156
2003-01-27,55.64788436889648
2003-01-28,56.05937957763672
2003-01-29,56.48387145996094
2003-01-30,55.14495849609375
2003-01-31,56.20957946777344
2003-02-03,56.32064437866211
2003-02-04,55.76544952392578
2003-02-05,55.41927719116211
2003-02-06,55.15801239013672
2003-02-07,54.48527526855469
2003-02-10,54.87064743041992
2003-02-11,54.491817474365234
2003-02-12,53.62310028076172
2003-02-13,53.786407470703125
2003-02-14,54.96208953857422
2003-02-18,55.92875671386719
2003-02-19,55.63481903076172
2003-02-20,55.07963943481445
2003-02-21,55.63481903076172
2003-02-24,54.73347854614258
2003-02-25,55.17110443115234
2003-02-26,54.36771011352539
2003-02-27,55.08617401123047
2003-02-28,55.45196533203125
2003-03-03,54.92288589477539
2003-03-04,54.04765701293945
